step,loss,lr
1,1.92382812,3e-05
2,2.19335938,2.933926297e-05
3,2.32812500,2.74217294241e-05
4,2.24414062,2.44351009059e-05
5,1.76822917,2.06717294241e-05
6,1.83984375,1.65e-05
7,2.22656250,1.23282705759e-05
8,2.15429688,8.56489909405e-06
9,2.25976562,5.57827057594e-06
10,1.77604167,3.66073703002e-06
